Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00   200000     0.00     0.00  std::_Function_base::_M_empty() const
  0.00      0.15     0.00   200000     0.00     0.00  std::_Any_data::_M_access() const
  0.00      0.15     0.00   200000     0.00     0.00  void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*)
  0.00      0.15     0.00   200000     0.00     0.00  Kosarajudeque()::{lambda(int)#1}& std::forward<Kosarajudeque()::{lambda(int)#1}&>(std::remove_reference<Kosarajudeque()::{lambda(int)#1}&>::type&)
  0.00      0.15     0.00   200000     0.00     0.00  Kosarajudeque()::{lambda(int, int)#2}& std::forward<Kosarajudeque()::{lambda(int, int)#2}&>(std::remove_reference<Kosarajudeque()::{lambda(int, int)#2}&>::type&)
  0.00      0.15     0.00   150000     0.00     0.00  std::remove_reference<int&>::type&& std::move<int&>(int&)
  0.00      0.15     0.00   141678     0.00     0.00  __gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >::__normal_iterator(std::deque<int, std::allocator<int> >* const&)
  0.00      0.15     0.00   141642     0.00     0.00  std::remove_reference<std::allocator<int>&>::type&& std::move<std::allocator<int>&>(std::allocator<int>&)
  0.00      0.15     0.00   100000     0.00     0.00  std::function<void (int)>::operator()(int) const
  0.00      0.15     0.00   100000     0.00     0.00  std::function<void (int, int)>::operator()(int, int) const
  0.00      0.15     0.00   100000     0.00     0.00  Kosarajudeque()::{lambda(int)#1}* const& std::_Any_data::_M_access<Kosarajudeque()::{lambda(int)#1}*>() const
  0.00      0.15     0.00   100000     0.00     0.00  Kosarajudeque()::{lambda(int, int)#2}* const& std::_Any_data::_M_access<Kosarajudeque()::{lambda(int, int)#2}*>() const
  0.00      0.15     0.00   100000     0.00     0.00  std::_Bit_reference::operator=(bool)
  0.00      0.15     0.00   100000     0.00     0.00  std::_Function_base::_Base_manager<Kosarajudeque()::{lambda(int)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.15     0.00   100000     0.00     0.00  std::_Function_base::_Base_manager<Kosarajudeque()::{lambda(int, int)#2}>::_M_get_pointer(std::_Any_data const&)
