Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.10     0.00   131071     0.00     0.00  void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*)
  0.00      0.10     0.00   100000     0.00     0.00  std::function<void (int)>::operator()(int) const
  0.00      0.10     0.00   100000     0.00     0.00  std::function<void (int, int)>::operator()(int, int) const
  0.00      0.10     0.00   100000     0.00     0.00  KosarajuVector()::{lambda(int)#1}* const& std::_Any_data::_M_access<KosarajuVector()::{lambda(int)#1}*>() const
  0.00      0.10     0.00   100000     0.00     0.00  KosarajuVector()::{lambda(int, int)#2}* const& std::_Any_data::_M_access<KosarajuVector()::{lambda(int, int)#2}*>() const
  0.00      0.10     0.00   100000     0.00     0.00  std::_Bit_reference::operator=(bool)
  0.00      0.10     0.00   100000     0.00     0.00  std::_Function_base::_Base_manager<KosarajuVector()::{lambda(int)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.10     0.00   100000     0.00     0.00  std::_Function_base::_Base_manager<KosarajuVector()::{lambda(int, int)#2}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.10     0.00   100000     0.00     0.00  std::_Function_handler<void (int), KosarajuVector()::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&)
  0.00      0.10     0.00   100000     0.00     0.00  std::_Function_handler<void (int, int), KosarajuVector()::{lambda(int, int)#2}>::_M_invoke(std::_Any_data const&, int&&, int&&)
  0.00      0.10     0.00   100000     0.00     0.00  std::enable_if<is_invocable_r_v<void, KosarajuVector()::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, KosarajuVector()::{lambda(int)#1}&, int>(KosarajuVector()::{lambda(int)#1}&, int&&)
  0.00      0.10     0.00   100000     0.00     0.00  std::enable_if<is_invocable_r_v<void, KosarajuVector()::{lambda(int, int)#2}&, int, int>, void>::type std::__invoke_r<void, KosarajuVector()::{lambda(int, int)#2}&, int, int>(KosarajuVector()::{lambda(int, int)#2}&, int&&, int&&)
  0.00      0.10     0.00   100000     0.00     0.00  void std::__invoke_impl<void, KosarajuVector()::{lambda(int)#1}&, int>(std::__invoke_other, KosarajuVector()::{lambda(int)#1}&, int&&)
